income_am,profit_last_am,profit_am,damage_am,crd_lim_rec,cab_requests,bar_no,neighbor_income,age,tenure_mts,tenure_yrs,claims_am,nights_booked,shop_am,pos_mean_scores,neg_mean_scores,damage_inc_0,damage_inc_1,damage_inc_2,damage_inc_3,damage_inc_4,damage_inc_5,damage_inc_7,credit_use_ic_0.0,credit_use_ic_1.0,insurance_ic_0,insurance_ic_1,spa_ic_0,spa_ic_1,empl_ic_0,empl_ic_1,married_cd_False,married_cd_True,sport_ic_0,sport_ic_1,marketing_permit_0,marketing_permit_1,dining_ic_0,dining_ic_1,presidential_0.0,presidential_1.0,presidential_Undefined,client_segment_0,client_segment_1,client_segment_2,client_segment_3,client_segment_4,client_segment_5,sect_empl_0,sect_empl_1,sect_empl_2,sect_empl_4,sect_empl_6,prev_stay_0,prev_stay_1,prev_all_in_stay_0,prev_all_in_stay_1,divorce_0,divorce_1,fam_adult_size_1,fam_adult_size_2,fam_adult_size_3,children_no_0,children_no_1,children_no_2,children_no_3,children_no_4,company_ic_0,company_ic_1,claims_no_0,claims_no_1,claims_no_2,claims_no_3,claims_no_5,claims_no_7,gender_M,gender_V,shop_use_0.0,shop_use_1.0,shop_use_Undefined,retired_0,retired_1,gold_status_0,gold_status_1,outcome_damage_amount,outcome_profit,outcome_damage_inc
359.0,844.5,1689.0,0.0,0.0,5,5,37110.0,17,222,19,0.0,4,0,0.3788134394348389,0.035106526827002,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,98.51,1385.07,0
4014.0,3158.0,3158.0,42.0,15000.0,1,6,21641.0,35,469,39,0.0,68,7,0.5869165506195878,0.9153431054994418,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,588.49,1710.34,0
227.0,0.0,1620.0,0.0,14000.0,3,15,32361.0,51,351,29,0.0,4,0,0.9528268683447012,0.8645865029576717,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,172.23,1306.14,0
227.0,0.0,1620.0,0.0,0.0,8,3,26029.0,67,273,23,0.0,4,0,0.5227861619125291,0.5751173789082762,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,112.81,1725.59,0
601.0,1007.0,2014.0,184.0,15000.0,9,3,23881.0,33,269,22,0.0,26,7,0.7582864347484987,0.3950784749747689,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,60.35,1824.11,0
236.0,3.0,1650.0,0.0,0.0,6,13,15088.0,32,167,14,0.0,2,0,0.956715201078315,0.7260055837409984,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,123.66,2539.42,0
7779.0,3087.0,3589.0,0.0,11000.0,8,6,29693.0,45,357,30,0.0,22,0,0.512981907802801,0.5558780270926413,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,283.68,2158.3,0
1116.0,1297.0,2594.0,0.0,0.0,5,3,34218.0,56,611,51,0.0,2,0,0.931787980495798,0.2490367739077031,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,166.15,1228.55,0
242.0,822.0,1644.0,0.0,1500.0,3,9,28670.0,62,378,32,0.0,54,0,0.4371771511179503,0.8982201244530954,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,133.74,1891.71,0
276.0,0.0,1622.0,0.0,0.0,11,8,35632.0,39,8,1,0.0,4,0,0.528470674529676,0.5546017993434388,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,182.64,1599.18,0
1365.0,1499.5,2999.0,796.0,13000.0,7,0,32484.0,38,287,24,0.0,48,0,0.1667338835973138,0.5333842918829224,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,354.67,1821.16,0
18234.0,949.0,30101.0,0.0,0.0,9,2,41095.0,76,26,2,0.0,1,0,0.1686854624639455,0.2218523304246923,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,241.85,1388.95,0
2613.0,906.0,1958.0,0.0,0.0,3,9,33770.0,71,122,10,0.0,4,0,0.7215910001524581,0.5255832925026672,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,208.65,2607.07,0
227.0,2696.0,5392.0,793.0,0.0,5,8,32155.0,43,20,2,0.0,2,0,0.5227861619125291,0.474789872843861,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,162.73,1911.91,0
227.0,0.0,1620.0,0.0,0.0,1,0,34003.0,48,39,3,0.0,4,0,0.492365281067838,0.590196640842664,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,222.02,2568.56,0
3603.0,624.0,2604.0,0.0,9000.0,7,8,31440.0,56,350,29,0.0,148,0,0.4007755038099996,0.0136588639141999,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,178.78,2274.77,0
227.0,0.0,1620.0,0.0,0.0,5,6,29753.0,31,123,10,0.0,1,0,0.9713858318825054,0.679476381577603,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.0,2318.54,0
1069.0,278.0,1744.0,0.0,1500.0,2,2,38214.0,23,174,15,0.0,30,0,0.8700390323700485,0.802477118388439,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,152.45,1786.64,0
3626.0,284.0,7375.0,0.0,15000.0,8,23,41152.0,46,478,40,0.0,1,8,0.5449670593147945,0.603595230798912,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,1418.87,0
370.0,3883.0,7766.0,1687.0,4000.0,5,5,35515.0,26,137,11,0.0,24,0,0.0007666910024199,0.5639302540499157,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,114.32,3586.43,0
1027.0,0.0,2330.0,0.0,4000.0,7,9,38755.0,34,185,15,0.0,4,8,0.5837642630900097,0.2335840944769482,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,303.53,1680.62,0
227.0,811.0,1622.0,0.0,0.0,6,2,32351.0,48,482,40,0.0,2,0,0.6842736036364935,0.2914618128478801,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,261.48,1405.43,0
4902.0,0.0,1834.0,0.0,0.0,1,4,30779.0,70,531,44,0.0,2,0,0.5592798866473043,0.6999457260416166,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,109.34,1907.97,0
227.0,810.0,1620.0,0.0,0.0,1,8,39027.0,46,273,23,0.0,3,0,0.5227861619125291,0.2625612526516012,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,209.16,1910.24,0
640.0,0.0,1777.0,0.0,0.0,8,4,33665.0,54,443,37,199.0,2,0,0.5399912202419779,0.4584209294997949,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,347.24,1804.35,0
5411.0,35.0,6982.0,0.0,11000.0,9,1,55480.0,69,384,32,0.0,83,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,341.7,1617.88,1
1332.0,384.0,3938.0,25.0,0.0,6,4,29602.0,40,539,45,0.0,66,0,0.7360496774034483,0.86537545534224,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,151.33,1786.38,0
839.0,230.0,2049.0,0.0,4000.0,7,8,35205.0,22,287,24,0.0,52,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,248.63,1948.91,0
2025.0,0.0,4366.0,0.0,15000.0,12,6,40170.0,58,364,30,0.0,70,8,0.6953513197099568,0.6516291508352756,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,396.23,4732.08,1
15186.0,3897.0,10953.0,0.0,12000.0,8,10,37783.0,59,396,33,0.0,3,9,0.2837991839557598,0.3858586084170409,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0.0,1564.41,0
946.0,153.0,16384.0,870.0,8500.0,9,18,28956.0,47,290,24,0.0,52,0,0.3890009676778077,0.8781506453997775,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,283.9,1817.9,0
527.0,1086.0,2172.0,0.0,3000.0,4,8,35793.0,64,153,13,0.0,50,0,0.619762528659245,0.2042150974787195,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0.0,1545.62,0
3725.0,41.0,4455.0,41.0,3500.0,3,2,33332.0,55,563,47,0.0,38,0,0.5227861619125291,0.474789872843861,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,133.42,2062.94,0
227.0,0.0,1620.0,0.0,0.0,6,3,20222.0,27,77,6,0.0,40,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,113.43,1376.98,0
227.0,0.0,3746.0,0.0,10000.0,3,1,25186.0,25,53,4,0.0,31,0,0.5119083851475619,0.3965046346434836,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1381.5,0
10455.0,70.0,14734.0,225.0,9500.0,10,6,36016.0,54,623,52,0.0,47,8,0.5738759364617423,0.2917545731642291,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,77.83,1968.34,0
227.0,0.0,1653.0,0.0,0.0,9,8,27488.0,23,9,1,0.0,4,0,0.7705532377095224,0.4710773160595439,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,260.92,1630.65,0
460.0,5.0,1903.0,0.0,6500.0,4,6,23302.0,45,261,22,0.0,22,0,0.8146378181658712,0.8239333062628206,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,96.38,1773.41,0
964.0,93.0,2016.0,0.0,0.0,3,4,46036.0,30,205,17,0.0,4,0,0.3137929960695763,0.0864307341923022,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,64.15,1387.06,0
227.0,810.0,1620.0,0.0,0.0,4,2,25186.0,53,7,1,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,78.67,1380.73,0
242.0,915.0,1830.0,52.0,2500.0,3,2,32085.0,53,107,9,0.0,8,0,0.074346283608884,0.4054021580547343,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,187.81,1267.9,0
303.0,3.0,1751.0,0.0,0.0,5,8,36536.0,56,398,33,0.0,12,0,0.7417614917288388,0.5180278499688628,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,172.55,1692.68,0
10215.0,2750.0,2750.0,0.0,0.0,10,4,49709.0,63,286,24,0.0,4,0,0.3614188417877922,0.3762072784025083,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,224.4,1179.89,0
227.0,0.0,1621.0,0.0,0.0,9,10,31373.0,29,172,14,0.0,3,0,0.203276499623789,0.0192105827370825,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,132.38,1727.2,0
820.0,216.0,7794.0,1103.0,9000.0,5,3,41379.0,40,242,20,0.0,39,0,0.5227861619125291,0.7875211150933219,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,339.0,1824.83,0
450.0,41.0,1667.0,0.0,0.0,6,3,30170.0,66,397,33,0.0,3,0,0.713899534565805,0.2855163274308682,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,78.72,1250.92,0
3020.0,0.0,8200.0,1708.0,15000.0,5,5,35153.0,39,116,10,0.0,13,0,0.6727816300060676,0.8863167531234725,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,219.04,2017.24,0
290.0,2.0,1636.0,0.0,0.0,5,4,49059.0,63,356,30,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,244.94,2224.92,1
636.0,0.0,2161.0,0.0,4000.0,9,9,33862.0,67,324,27,0.0,51,0,0.9522290083860668,0.9622129334131002,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,146.82,1938.74,0
946.0,222.0,2036.0,0.0,0.0,5,0,36221.0,63,417,35,0.0,34,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,88.46,1358.73,0
341.0,48.0,1642.0,0.0,0.0,4,6,40900.0,33,278,23,0.0,4,0,0.8968210187768763,0.8488950859491861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,168.5,1860.63,0
2091.0,773.0,7027.0,1687.0,15000.0,8,1,33748.0,23,304,25,0.0,55,0,0.2760520304735916,0.5753097781848228,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,113.47,1833.59,0
227.0,0.0,1620.0,0.0,2500.0,4,4,51328.0,36,128,11,0.0,20,0,0.9455746259540418,0.4902210723222096,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,374.96,1622.15,0
638.0,132.0,1787.0,0.0,4000.0,7,5,37426.0,31,397,33,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,76.92,1964.19,0
229.0,0.0,2690.0,0.0,12500.0,4,20,29469.0,36,189,16,0.0,53,0,0.9759910900351808,0.9763494574900828,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,345.71,1738.29,0
1103.0,2367.5,4735.0,713.0,4000.0,5,8,25499.0,29,386,32,0.0,43,5,0.5227861619125291,0.474789872843861,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,115.84,1653.79,0
227.0,0.0,1620.0,0.0,0.0,8,9,32306.0,18,212,18,0.0,3,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,50.08,1690.24,0
3356.0,1059.0,2555.0,0.0,4500.0,6,7,29431.0,44,279,23,0.0,25,7,0.3286940697574241,0.2824503239256894,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,519.32,1403.5,0
19858.0,378.0,26884.0,0.0,13000.0,4,12,35812.0,61,187,16,0.0,153,0,0.3606576063942439,0.9423138209842457,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,330.77,6337.13,0
3211.0,3115.0,3115.0,0.0,5000.0,6,12,27951.0,58,473,39,0.0,34,8,0.7084748441364266,0.6048258712665396,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,226.97,1478.81,0
227.0,928.0,1856.0,0.0,0.0,1,1,35407.0,25,273,23,0.0,3,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,95.18,2531.48,0
4528.0,796.0,6679.0,0.0,3500.0,6,2,33060.0,24,334,28,0.0,4,0,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,289.26,2427.09,0
3349.0,377.0,3918.0,0.0,4500.0,7,0,32322.0,33,365,30,0.0,3,7,0.5227861619125291,0.474789872843861,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,273.13,1506.34,0
