income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,client_segment,sect_empl,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,gender,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,outcome_profit,outcome_damage_inc,outcome_damage_amount
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,8.0,0.0,24282.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,107.0,9.0,0.0,0.0,0.0,2.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1461.84,0,0.0
755.0,1307.5,2615.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,True,8.0,0.0,34003.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,368.0,31.0,0.0,0.0,0.0,17.0,M,0.0,0.0,0.0,0.0,0.6134358660676185,0.1454891974371809,,,,,,,0.3801599853991137,6.450610278855129,1162.98,1,253.01
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,2.0,0.0,20928.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,253.0,21.0,0.0,0.0,0.0,15.0,V,0.0,0.0,0.0,0.0,,,0.9008369717324112,0.9431582260781608,,,0.4154206239634871,0.4011148244624221,0.8199864556381079,5.41640848576017,1494.55,0,0.0
246.0,6.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,True,9.0,0.0,32083.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,242.0,20.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,0.5602468503840452,0.8987632395857192,,,,,,,0.9598605685717202,9.57224282031123,1049.01,0,0.0
3081.0,3555.5,7111.0,0.0,0.0,3000.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,False,1.0,0.0,27934.0,57.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,551.0,46.0,0.0,3.0,0.0,32.0,M,911.0329974065613,1.0,1.0,0.0,0.5454707739715032,0.23154138774753796,0.09084515519875948,0.5958366728944812,,,,,,,950.17,0,0.0
1532.0,345.0,1849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,7.0,0.0,33824.0,76.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,389.0,32.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,0.8705104714992846,0.9993124989014396,,,1574.44,1,585.56
447.0,9.0,1818.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,True,3.0,0.0,32127.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,322.0,27.0,0.0,0.0,0.0,13.0,M,590.312645428839,1.0,0.0,0.0,,,0.13177181034434904,0.032255793178937994,0.7667050310702804,0.8396555847166297,,,,,711.92,0,0.0
507.0,106.0,1670.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,True,8.0,0.0,31073.0,18.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,238.0,20.0,0.0,0.0,0.0,13.0,V,0.0,0.0,0.0,0.0,,,0.9576099215835232,0.7697988673929559,,,,,,,1276.26,0,0.0
,,,,,,,,,,1.0,0.0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.57,0,0.0
1241.0,393.0,1903.0,0.0,3.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,False,8.0,1.0,24765.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,410.0,34.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,0.7909186894602211,0.5947655676279116,,,,,,,,,3005.45,0,0.0
2338.0,0.0,3377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,True,9.0,0.0,34626.0,60.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,2.0,0.0,0.0,0.0,3.0,M,10422.732419381431,1.0,1.0,0.0,,,,,,,,,,,5241.22,0,0.0
295.0,0.0,1682.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,True,6.0,0.0,27725.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,204.0,17.0,0.0,0.0,0.0,15.0,M,0.0,0.0,0.0,0.0,0.8122976621371472,0.33288081018480303,0.3392011641447541,0.2912153405815799,,,,,,,1408.62,1,460.66
278.0,878.5,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,True,0.0,0.0,31005.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,45.0,4.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1029.98,0,0.0
902.0,284.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,False,3.0,0.0,27325.0,77.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,311.0,26.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,,,,,,,0.7625730603805932,0.9204640766123524,0.9803319867664264,8.51946247020322,1105.61,0,0.0
1261.0,0.0,4562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,2.0,0.0,33528.0,60.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,443.0,37.0,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,0.6252901764489587,0.6147371816630395,,,,,,,0.8404745267028952,1.39952300526829,2534.41,0,0.0
1276.0,1903.5,3807.0,790.0,1.0,3000.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,True,4.0,1.0,26889.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,242.0,20.0,0.0,0.0,0.0,2.0,M,703.2056147603134,1.0,0.0,0.0,,,,,,,,,,,4256.16,0,0.0
2885.0,3514.5,7029.0,1271.0,3.0,15000.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,True,8.0,1.0,33209.0,38.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,523.0,44.0,0.0,1.0,0.0,59.0,M,3182.2565765872278,1.0,0.0,0.0,,,,,,,0.9603260084225496,0.13052217682645906,,,1580.77,0,0.0
238.0,815.0,1630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,True,4.0,0.0,28498.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,148.0,12.0,0.0,0.0,0.0,3.0,M,55.50396451361914,1.0,0.0,0.0,0.8173485112953581,0.5829383015971571,,,,,,,0.4624202500980818,4.92135391689655,2379.39,0,0.0
342.0,0.0,4756.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,True,13.0,0.0,31835.0,23.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,34.0,3.0,0.0,0.0,0.0,136.0,M,264.423634552405,1.0,0.0,0.0,0.8773019762371123,0.9420179086428232,,,0.4600893124633589,0.13690970380777492,,,,,929.59,0,0.0
1546.0,246.0,2376.0,0.0,3.0,12000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,8.0,1.0,40298.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,351.0,29.0,0.0,0.0,0.0,49.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.6198903886756568,8.02424845494452,1500.38,0,0.0
2831.0,297.0,3498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,True,6.0,1.0,36429.0,78.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,350.0,29.0,0.0,0.0,0.0,69.0,M,0.0,0.0,1.0,0.0,,,0.14919024289782826,0.8947908939211657,,,,,0.8353511812425977,5.87611464180334,800.73,1,394.8
2461.0,0.0,3773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,3.0,0.0,46012.0,53.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,150.0,13.0,0.0,0.0,0.0,4.0,V,0.0,0.0,1.0,0.0,,,,,,,0.16910916802409756,0.6003240424040034,,,2500.31,0,0.0
780.0,0.0,4055.0,0.0,0.0,15000.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,True,3.0,1.0,28115.0,58.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,521.0,43.0,0.0,0.0,0.0,106.0,V,2515.718036131895,1.0,1.0,0.0,0.0776625060922988,0.11445967768878895,0.7577394692430481,0.2630694646545533,0.026124888568348045,0.7475544749414674,,,0.8528932522800815,9.42775624541479,1063.33,0,0.0
227.0,0.0,1620.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,4.0,0.0,47822.0,68.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,323.0,27.0,0.0,0.0,0.0,4.0,M,0.0,0.0,1.0,0.0,0.1610420718940016,0.2391816741256721,,,,,0.2647101205544999,0.2929244453674724,0.9519330070483636,8.1188488705134,2225.78,0,0.0
35356.0,0.0,43138.0,0.0,0.0,9000.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,False,10.0,1.0,66813.0,55.0,1.0,1.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,75.0,6.0,1.0,0.0,0.0,11.0,V,0.0,0.0,0.0,0.0,0.7886249787858319,0.4072888543828383,0.648662451377165,0.3585762864970477,,,,,,,4196.97,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,3.0,0.0,26580.0,37.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,292.0,24.0,0.0,0.0,0.0,26.0,V,0.0,0.0,0.0,0.0,,,0.2127077725685704,0.212591205983255,,,,,,,872.27,0,0.0
698.0,7.0,2273.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,False,3.0,0.0,33120.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,106.0,9.0,0.0,0.0,0.0,2.0,V,1922.2771696963848,1.0,0.0,0.0,0.8026398748358651,0.8221851714255215,0.7464410738969476,0.8701637341751464,,,,,,,2400.01,0,0.0
229.0,0.0,2356.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,False,3.0,1.0,37678.0,55.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,260.0,22.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,0.6808947408265548,0.6947669433179352,0.4522548612062276,11.0184965262684,2388.0,1,528.15
1636.0,1219.5,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,True,3.0,0.0,29666.0,65.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,491.0,41.0,0.0,1.0,0.0,4.0,M,0.0,0.0,1.0,0.0,0.9616131995004118,0.6904875859525721,,,,,,,0.6635057433305133,-0.91201599460257,1624.55,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,True,8.0,0.0,31005.0,53.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,,,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,,,,0.04273972634868218,,,,7.35583536839324,2950.54,0,0.0
289.0,16.0,2320.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,True,5.0,1.0,36329.0,33.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,149.0,12.0,0.0,2.0,0.0,44.0,M,0.0,0.0,0.0,0.0,0.1817890309439236,0.4700355771951096,0.2755463787171313,0.7711297553547024,,,,,,,1850.7,1,823.23
235.0,814.0,1628.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,0.0,0.0,29299.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,171.0,14.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,0.8358253809862813,0.9248869220106184,0.5965546355291,0.07651075710939055,0.18688052398786129,0.0006718007442786688,,,,,832.75,0,0.0
1272.0,415.0,1797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,8.0,0.0,24765.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,128.0,11.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,,,,,,,0.8771823699477667,0.9578506341526026,,,3534.38,0,0.0
964.0,266.0,7908.0,2047.0,1.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,True,21.0,1.0,,26.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,242.0,20.0,0.0,2.0,0.0,21.0,V,0.0,0.0,0.0,0.0,,,0.2339098054615055,0.3312237970359173,,,0.29705517253043234,0.5330332133041131,,,2468.08,0,0.0
414.0,12.0,1810.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,7.0,0.0,28110.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,126.0,11.0,0.0,0.0,0.0,22.0,M,0.0,0.0,0.0,0.0,0.7220477540702868,0.4300388518667975,,,,,,,0.7378117300763591,6.17309060230271,1984.06,0,0.0
314.0,23.0,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,True,9.0,0.0,26816.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,228.0,19.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,0.09685732558551002,0.6732222913252359,914.74,0,0.0
1576.0,288.0,3763.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,6.0,0.0,26354.0,35.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,395.0,33.0,0.0,0.0,0.0,4.0,V,2959.0583455820656,1.0,0.0,0.0,,,0.7259895300253444,0.6918242252910107,,,,,,,2640.78,0,0.0
3065.0,284.0,4228.0,0.0,0.0,6000.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,True,5.0,1.0,39929.0,42.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,326.0,27.0,0.0,1.0,0.0,159.0,V,3931.182864246344,1.0,0.0,0.0,,,,,,,,,,,1602.23,0,0.0
654.0,847.0,1694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,6.0,0.0,37001.0,78.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,278.0,23.0,0.0,0.0,0.0,2.0,M,0.0,0.0,1.0,0.0,,,,,0.4992905290396674,0.03805692929976903,,,0.10268643270349022,-3.8193918823942297,3141.76,0,0.0
312.0,1072.0,2144.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,False,9.0,0.0,50388.0,36.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,316.0,26.0,0.0,0.0,0.0,19.0,V,0.0,0.0,0.0,0.0,0.3562507411742409,0.7269750664623648,,,0.8485674351308395,0.9306445117352402,,,,,1834.61,0,0.0
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,False,2.0,0.0,39475.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,232.0,19.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,0.9976687085978954,0.7824568493531949,,,,,,,1151.36,0,0.0
227.0,0.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,5.0,0.0,29063.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,183.0,15.0,0.0,1.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,0.4186070371913174,0.6645163630665215,,,,,,,3100.31,0,0.0
586.0,4.0,2010.0,0.0,0.0,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,6.0,0.0,27333.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,215.0,18.0,0.0,0.0,0.0,12.0,M,1708.1775800641178,1.0,0.0,0.0,,,,,,,0.6543390864533659,0.4962565988583851,,,1634.0,0,0.0
493.0,12.0,2110.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,True,8.0,0.0,32561.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,228.0,19.0,0.0,0.0,0.0,2.0,M,0.0,0.0,0.0,0.0,,,0.5049214164993501,0.12351534510861553,,,,,0.3896921353475289,4.60758185797702,2034.6,0,0.0
437.0,76.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,True,8.0,0.0,36028.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,150.0,13.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1744.93,1,1293.68
336.0,35.0,1874.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,True,8.0,0.0,28194.0,34.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,287.0,24.0,0.0,2.0,3792.0,69.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,834.14,1,389.56
2040.0,722.0,1971.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,True,1.0,0.0,32354.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,295.0,25.0,0.0,0.0,0.0,24.0,M,0.0,0.0,0.0,0.0,,,,,,,,,0.4864363508676492,3.48990230888269,1441.49,0,0.0
1054.0,1205.0,2410.0,923.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,True,6.0,1.0,50388.0,38.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,287.0,24.0,0.0,0.0,0.0,18.0,V,0.0,0.0,0.0,0.0,0.8941777709209885,0.8614751629653951,,,,,0.6067099014119506,0.6940928588059533,,,1830.67,0,0.0
322.0,983.0,1966.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,False,7.0,0.0,30776.0,63.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,324.0,27.0,0.0,0.0,0.0,53.0,V,0.0,0.0,1.0,0.0,,,,,,,0.4308644207592968,0.06319986976615455,,,1940.75,0,0.0
268.0,1301.0,2602.0,776.0,2.0,4500.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,True,9.0,1.0,35109.0,37.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,356.0,30.0,0.0,0.0,0.0,16.0,M,0.0,0.0,0.0,0.0,,,,,0.9405906633787956,0.44422564447089,,,,,2143.01,0,0.0
1750.0,0.0,3219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,0.0,0.0,34474.0,68.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,3.0,V,0.0,0.0,0.0,0.0,,,,,,0.9438472104619312,,,,,1719.12,0,0.0
6445.0,2514.0,2620.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,7.0,1.0,25862.0,61.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,384.0,32.0,0.0,0.0,0.0,56.0,V,0.0,0.0,0.0,0.0,,,,,,,0.4484476562533827,0.8986757319987438,,,1401.24,1,722.89
229.0,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,True,0.0,0.0,29702.0,49.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,373.0,31.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,,,0.0680404003130459,0.12962675440320495,,,,,2816.6,0,0.0
227.0,0.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False,9.0,0.0,30730.0,47.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,136.0,11.0,0.0,0.0,0.0,27.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,695.0,0,0.0
227.0,0.0,1620.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,True,7.0,0.0,31006.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,454.0,38.0,0.0,0.0,0.0,32.0,M,0.0,0.0,0.0,0.0,,,,,0.6094347811452787,0.2164825052508346,,,,,1944.33,1,606.09
227.0,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,True,1.0,0.0,28716.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,227.0,19.0,0.0,0.0,0.0,36.0,M,0.0,0.0,0.0,0.0,,,,,0.7557943641826737,0.2765583024783773,,,,,458.83,0,0.0
332.0,11.0,1648.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,False,0.0,0.0,32940.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,328.0,27.0,0.0,0.0,0.0,4.0,M,0.0,0.0,0.0,0.0,,,0.433747835573662,0.9760827202973572,,,,,,,1858.19,0,0.0
275.0,20.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,False,15.0,0.0,36833.0,34.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,267.0,22.0,0.0,0.0,0.0,3.0,M,0.0,0.0,0.0,0.0,,,0.09312820194049727,0.3100652748235829,,,,,,,1782.58,0,0.0
1921.0,1896.0,1896.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,True,2.0,1.0,28201.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,300.0,25.0,0.0,0.0,0.0,40.0,V,0.0,0.0,0.0,0.0,0.9460221695049864,0.9083542821446025,,,,,0.6169224397440198,0.278817290127457,,,585.51,0,0.0
227.0,0.0,1636.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,True,5.0,0.0,27536.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,215.0,18.0,0.0,0.0,0.0,1.0,V,0.0,0.0,0.0,0.0,0.2543445319023343,0.07787199218005038,,,,,,,,,2462.41,1,1457.08
1557.0,0.0,2265.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,6.0,0.0,40792.0,70.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,563.0,47.0,0.0,0.0,0.0,40.0,M,0.0,0.0,1.0,0.0,,,0.6842970045277117,0.3206213299903647,0.042812075655272536,0.45965586201198205,,,0.8412575880829054,7.26042930023124,2061.83,0,0.0
228.0,0.0,4850.0,455.0,4.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,3.0,1.0,26951.0,44.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,275.0,23.0,0.0,2.0,153.0,51.0,V,0.0,0.0,0.0,0.0,0.4745354911538286,0.7511375942900429,,,0.5210454963157138,0.9866594616904688,,,0.2848782376792663,7.89987712769691,1023.91,0,0.0
489.0,0.0,1655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,False,5.0,0.0,30691.0,74.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,368.0,31.0,0.0,0.0,0.0,4.0,V,0.0,0.0,1.0,0.0,,,,,,,,,,,1851.91,0,0.0
1640.0,13.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,1.0,0.0,31836.0,60.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,392.0,33.0,0.0,0.0,0.0,1.0,M,0.0,0.0,1.0,0.0,,,,,0.7166308072203245,0.1403468515131985,,,,,2804.67,0,0.0
227.0,810.0,1620.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,True,8.0,0.0,31311.0,50.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,26.0,2.0,0.0,0.0,0.0,4.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,1698.9,1,642.1
1499.0,299.0,6070.0,792.0,2.0,6000.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,False,5.0,1.0,28115.0,43.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,358.0,30.0,0.0,0.0,0.0,63.0,V,1907.2711678479668,1.0,0.0,0.0,,,,,,,,,,,1981.06,0,0.0
227.0,0.0,1620.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,True,2.0,0.0,39050.0,45.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,365.0,30.0,0.0,0.0,0.0,84.0,V,0.0,0.0,0.0,0.0,,,,,,,,,,,2108.12,0,0.0
227.0,0.0,1861.0,38.0,1.0,4500.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,True,7.0,1.0,24373.0,46.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,237.0,20.0,0.0,0.0,0.0,46.0,M,0.0,0.0,0.0,0.0,0.2253710207546101,0.26529326993180324,0.4125663136711992,0.4287711769425161,,,,,,,800.51,1,774.88
